(Intercept),age_z,lwt_z,raceBlack,raceOther,smokingYes,hypertensionYes,uterine_irritabilityYes,previous_preterm_laborYes
-1.8003886875272648,-0.25646942449177773,-0.15675989905197535,1.2828133703068791,0.5371799722218311,0.6640175561716047,1.5392967527178334,0.22959027137548407,1.1043442679778013
-1.7735605436957065,-0.04063640012091826,-0.2944422682770397,0.8810531751035896,0.686773722944259,0.8179143883459248,2.0591450343834485,0.06864194775058069,0.7756794351186973
-1.8761322594830807,-0.18509792886681847,-0.2989846400891877,0.9228636404964908,0.6803054635290803,0.6473568117738482,2.0166961255859883,-0.20709141781635731,1.117634745208875
-1.8295663728492708,-0.35478470866321365,-0.4772118767852475,0.9124570449004753,0.6287890413105054,0.8528092825004956,1.9057762118022645,-0.08215423709800594,0.8439068092264159
-2.060280825162444,-0.23157535106595983,-0.626706004414616,0.9161603884637738,0.8697650168246419,0.9487635396298927,2.0066835628926523,-0.13408168809700635,0.970739234364305
-2.263475887396358,-0.4026593629432359,-0.3722585770077747,1.032475981583248,0.8556876750194594,1.23402722450985,2.098514495336027,0.002018841326824644,0.8091550825327117
-2.3251508182778915,-0.3603677479229629,-0.385728955865814,1.1018627391329312,0.6488983071586346,1.326214886538715,2.2754505357089334,0.24167475322285698,0.726764420018114
-2.4335053958207853,-0.4036286876662261,-0.3203692927498445,1.1443809693678104,0.3569998854989374,1.3516764380018476,2.2805641890196373,0.29310595160893516,0.61678114821177
-2.412967634707842,-0.3360827519632212,-0.3055929074728328,1.1850498509939438,0.5511355607061031,1.6515523532550689,2.237034448165764,0.10522732863532772,0.6067683568807885
-2.5069368833288292,-0.4632978160094211,-0.07083478206237122,1.3382915774037607,0.617212039603834,1.6700662515326559,2.154604075018897,0.4470742485938128,0.48399854962378186
-2.4638082207318077,-0.13184998550896382,-0.6286016609507665,1.3428014841294498,0.6708711647028858,1.5555682984938841,2.5801562764535606,0.27201473512481666,0.7334068525259503
-2.6047803245824803,-0.20991996772389915,-0.3371048232878071,1.3477222212107791,0.7227960254002334,1.444224151581194,2.4445992104412193,0.4416560879817296,0.6204433508798424
-2.5940735907268215,-0.07961611284728438,-0.2838868284923007,1.2153238556915533,0.7975589313969013,1.3217591592217592,2.549054969992408,0.6868357546998313,0.5387989160606625
-2.264782889394656,-0.053245174739447114,-0.5928791631969607,1.2198428224362217,0.7817607060185437,1.366114433765589,2.2759441783354264,0.640972311390711,0.6787698634875124
-2.233957552844501,-0.13690191887208453,-0.8156426174004513,1.1965620782125268,1.1012755704004797,1.124610926937744,2.1327740518011744,0.7316344263237544,0.8254951492269741
-2.3121824188406035,-0.13648518318804173,-0.8648139543800171,1.3140861197553775,1.0225785518887396,1.0449629256450519,2.0810280623974804,0.7351159362965044,1.0604844133723785
-2.733843325174379,-0.24554914243597803,-0.5968789888506243,1.4096208722103614,1.1289123663004295,1.046356516899811,2.20571965636211,1.1069420787979485,0.7989345858041782
-2.8023675978963567,-0.1696523860364036,-0.5518453121394772,1.4264305443062786,1.176880236254109,1.2107204291365146,2.3049724529409223,0.8258042034928688,0.6869380552709381
-2.8801655849917043,0.03481117443595544,-0.5784741926151267,1.6388648567739716,1.2861873495437204,0.970598012856851,2.0881666220977784,0.6776284734304803,0.743452684566672
-2.595136363556234,-0.05306650323495332,-0.5026853793367608,1.5725515880913297,1.5394861504835744,1.2954581233503255,1.7252122087014745,0.7591327823787458,0.6025181839896895
-2.5547500554161,-0.05717788293868814,-0.6359011328669473,1.5742771099234272,1.2086851111396368,1.1074460746588413,1.6012019713215768,0.8507400342641603,0.8854709933234605
-2.6885772858770585,-0.06176235369084193,-0.6403340467212215,1.8004292434116138,1.0646880667436514,0.8704922446836427,1.3972629797915226,0.8702068951629486,0.709917385026364
-2.5470461262257578,0.053600048466095354,-0.567178365161008,1.9733016693159833,0.893060948440484,0.823900642608105,1.1542464222481303,0.7516396014074175,0.5500772519989258
-2.193083287228179,0.1055101410429028,-0.5654078073806909,1.9664892166015588,1.0106408731844638,0.756978801610005,1.1096729102370413,0.7689033952877528,0.6253759871081653
-2.1170866338133543,0.07307764681630705,-0.6583856021479302,2.201722389997696,0.822486241925032,0.8491363416643891,1.1913640917787855,0.5666204016704236,0.8750996983368944
-2.009793026065846,-0.17785246782245534,-0.6623372881859301,1.7585019054644797,0.974345490607832,0.6137644595887969,1.0610628187295479,0.550117724864097,0.6533624250869026
-2.0587323976801533,-0.33093513292458376,-0.6074325419930331,1.8394664512026473,1.194683012192655,0.7676063726242921,0.9323157330176224,0.3974312705387707,0.6921620758907712
-2.0571119723812634,-0.07272893887870019,-0.7762150855916099,1.6791585422706734,1.2176743265877803,0.7841304688943375,0.99363322032464,0.49646781138581714,0.4351408732762044
-2.2686329250893777,-0.026491732931252093,-0.49979589780785005,1.810136622811863,1.2011555620844112,0.8366267423557653,0.8921478967016228,0.6751436678387877,0.5696236997040741
-2.515039070631796,-0.28694363842090875,-0.5477697175773812,1.9003297667459675,1.4093410517921805,0.8765513651366699,1.0063346598154113,0.6665948984717787,0.662335400015313
-2.542087864041656,-0.18429795024694576,-0.23963518499439684,1.699849681313771,1.5268190776770236,0.8189703215935321,1.2164087958282246,0.6130980552669517,0.5527100959726865
-2.3817471226289233,-0.08135598882920009,-0.22252359404484107,1.5322362667545717,1.4565270728146498,0.8096023670524617,1.5455582979762643,0.9573900798697391,0.7294239301287041
-2.364781550142673,-0.042180642056963764,-0.3512440323035327,1.2399126900039186,1.2111489742131896,0.9279953953597156,1.7051189449358994,1.2959721406604445,0.614358122317735
-2.4457659176679267,-0.029600427241457998,-0.2503055735153662,1.2274978300527368,1.2920026852264899,0.9954742802191643,1.8732030047522885,1.356871706719167,0.5738456670806016
-2.255199551980999,-0.04537949327998121,-0.38157474371157374,1.1537959028909557,1.3031574591134403,1.018597853079287,1.648585059744253,1.2073516861008085,0.3167522320594863
-1.9595643709649169,-0.030732391393798915,-0.3153699380333911,1.3701760444456477,1.231685733100512,1.0133663898567726,1.3339420547855994,1.0328901222046996,0.4037389314228122
-2.069136358972045,0.08623108187809582,-0.3305186208316768,1.3954736781285069,1.2514242407642147,0.5414144169786315,1.5858440663671154,1.1498253903803053,0.8351664066963806
-1.8194210116492548,-0.04478714618098586,-0.16038665673363794,1.3690170269065673,1.0340864928615068,0.5563181171401828,1.7307839108335672,1.2970152340893861,1.0325500175827376
-1.7782871484589033,-0.0074963597493762565,-0.123423078215228,0.7644597258213311,1.1334498725740132,0.513308120808877,1.610587440877923,1.081800806648187,0.7932914195902834
-1.9755901814190815,-0.26161516303916627,-0.2626542614175324,0.7348248881665913,1.1824360342931974,0.494522618207629,1.710689173085689,1.3453897633377785,0.6667870229048511
-1.8531813539405464,-0.5311572723706437,-0.6045432480729929,0.7644344863740217,1.04395411523127,0.4179865083303356,1.6523782183541125,1.3640956136179392,0.7742544686902432
-1.9160215653764747,-0.3327362331789233,-0.5231960031466367,0.5052367985593446,1.031849105784774,0.31144075778235336,1.4526086588015052,1.313137074678155,0.5278194418825567
-2.047047713153696,-0.25293182912650564,-0.5936364744443641,0.49715672367834507,1.2076065211455975,0.28083903260161436,1.5536324126987875,1.255403827761338,0.4610226872172718
-1.9332055924554532,-0.05964665352351148,-0.5073018731891908,0.6083214024170676,1.3272777936539097,0.19735611892705623,1.668381109782997,1.3810922746264411,0.3859802678895861
-1.8965807531212358,-0.05161900187774215,-0.47408306613865664,0.5898593375249811,1.2752403336196436,0.1313965569613383,1.763155548345189,1.004334475479047,0.2114180556251879
-2.0460224551833988,-0.0748050236355185,-0.48638721548119956,0.5960245729351696,1.2500242118134695,0.1410228751347837,2.0563539423054333,1.1372308790282728,0.17461371578453205
-1.913763116738091,-0.2836625653914632,-0.3548835618386399,0.7160782290488326,1.20828370180199,0.250917686257383,1.9983465654537707,1.01717318531624,0.1862612995850888
-1.826134450522408,-0.20405682947309164,-0.48403388486957594,0.5970212135748443,1.1999666409359966,0.14311939170699678,1.9012611103006047,0.9261287981061742,0.3275915877581399
-1.8244053346811286,-0.24116521010028075,-0.6380735190784727,0.46858824598388515,1.1613023474519213,0.15773984515270964,1.7581942336769316,0.8121750835379297,0.538381561022333
-1.7688852573419356,-0.233876361857206,-0.5800643717695434,0.5560419969651206,1.0850817435792524,0.3350044793839533,1.7300937029466974,0.738488449456452,0.7254644406289563
-1.9244879180573151,-0.1902882424233491,-0.37929490044298186,0.6453620536412715,1.3474493616597498,0.3083387729758246,1.3290234326599215,0.75114934065305194,0.926286533602363
-2.1471363978300344,-0.0021497433369873503,-0.32263465847003947,0.7719308943256734,1.0908168175071684,0.5058390577670765,1.347268374934743,0.8434348378955023,0.9781704851993005
-2.0228736422978764,0.13451049591235584,-0.2145871276792067,0.7107922030140562,0.9692231447514257,0.9166287569939086,1.4778070109321289,0.8221132292240267,1.018066578791871
-1.96954212296873,-0.04167541668321571,-0.3286076130941544,0.3209475212673597,0.9358524162273075,0.6339786215815757,1.3738140757267903,0.8265673959380531,1.2605763275017534
-1.9467990753401454,6.707148324015255e-4,-0.208900022150721,0.3808215109667069,1.1618280267059138,0.5282514628835505,1.2359816324506774,0.6705788866309301,1.0349043415160095
-1.9128024404630777,-0.24221288637149296,-0.29531460462889836,0.46006482337567584,1.0411936384154936,0.9812352379620157,1.3879405016973296,0.6109533212680497,0.7389700661907094
-1.9002080942965414,-0.22984536421679402,-0.4797989365722185,0.4781910593024546,0.9907883157886808,0.7240597351969807,1.6744534366855324,0.6776021779328342,0.8932261701534524
-1.9203665306395385,-0.13861842573016228,-0.2945794110723672,0.2691318947604648,1.117940875850568,0.8017905401809211,1.7770166081740326,1.0255971742027326,1.2275562706873853
-2.046922443664896,-0.3690442810437971,-0.62749262589898,0.35018767594971834,0.8655946907473764,1.288418983934772,1.4701512353952182,1.1143055065721381,1.2155112930356824
-2.001417781448335,-0.25782583033473394,-0.4205305650959021,0.29544392392032753,0.9828010156107979,0.9701727157565028,1.4599056029672672,1.2003831978306836,1.220998886113267
-2.089440850638673,-0.3924626580097851,-0.1859164232372169,0.04592781836603391,0.8054546522274667,0.8483488692821081,1.4027695601568433,1.4594024159416243,1.3127320118998969
-1.8237412392955363,0.009423985748413286,-0.11959124735814575,0.22217042209585314,0.5091111223168712,1.0282819030260355,1.5115137951856965,1.2764527750431165,1.5134773607940648
-2.114593438615106,-0.23850959386462697,0.03414305095516365,0.555779500418845,0.5029358512359196,1.0653025340850166,1.46026539004592,0.8466594568835702,1.7364495624925218
-2.545232296452973,-0.5029005844465397,-0.25641545191962234,0.5370325451833482,0.3593210576914257,1.36912230260672,1.376295421071399,0.7331027646744858,1.8752497936239079
-2.6123851796231894,-0.4372801963740605,-0.24912886137932863,0.7101980585778959,0.5467458508545187,1.1166769298093933,1.479555464565382,0.5236792739462169,1.6910101567133706
-2.3857870936021124,-0.4747155962843645,-0.2312985884483447,0.8553654867705003,0.4991568353687004,0.8220226693420969,1.6072604034925853,0.4057247815000752,2.0104184264394434
-2.3561230694409256,-0.27405568192263036,-0.4806904899995541,0.7448693693455412,0.4012252865075999,0.8929150840781965,1.7273124287871633,0.35595194332835245,2.0007244690406787
-2.2773962229244455,-0.20205809157871316,-0.39248029886855174,0.7496936707373422,0.4105074840993225,0.8675102116954151,1.7711473734483612,0.655116723080498,1.8118175618184003
-2.528384699443417,-0.2954632129704521,-0.5280484294042925,0.9282121402000095,0.7108754145373851,1.1164179684390279,1.3707763096088297,1.1149545661259037,1.5003608197048464
-2.3754292497478633,-0.3470010878028283,-0.5517711046786462,0.7714282802540589,0.3504116820463995,1.0019956920726103,1.4934274913979109,1.10835140735673,1.788063427531668
-2.1845041213254244,-0.5863153223894554,-0.5211003599745093,0.6810479806928962,0.33648464541475576,0.833125404891342,1.6078540248174775,1.3353242835024457,1.5091689201540008
-2.0067228376529167,-0.4799142488727667,-0.5893469836465033,0.8415356335576154,0.3795959195943378,0.7874889640456953,1.5694165911095346,1.1001880983264924,1.6701137710577645
-2.1568000662706397,-0.2555655707584075,-0.37967322530511344,1.1110594718966011,0.21890406258992057,0.7580090788669642,1.7428641185844527,0.7441113137271713,1.6351760184635487
-2.1309205755419836,-0.18947740088569,-0.3388054671761125,1.1342082726869605,0.10619022521288349,1.0207135574427284,1.9274560760190582,0.6346020338955624,1.5981481226752972
-2.18731082901917,-0.4178086667371311,-0.3859060120460198,1.0486101977445488,0.23258290543985818,0.9348946984776836,2.0970661927391165,0.7583448939377205,1.4118837420212118
-2.2609181015974817,-0.5464748097275474,-0.6138401931451992,1.13712865843979,0.18638689121607196,1.0030653949716173,2.150062564522533,0.6870912845768085,1.3953617880958675
-2.2022275242635434,-0.5409875845976901,-0.4630473932520002,1.2473828592823561,0.39736558510898695,0.8915357421217746,2.2628901274580047,0.7808306072396016,1.2312812218900007
-2.2684229336629333,-0.4996656225413379,-0.38403165108804715,1.3550580602854452,0.3506203601416223,0.89466734099917955,2.7651463098171556,1.0333363828764413,1.2848938006002228
-2.343900788423155,-0.294892246345118,-0.3506214009651497,1.6328365830859093,0.5454154818509033,0.8731533934535497,2.6801626553231146,1.1796324251503647,1.1839221922970358
-2.36845783094826,-0.11263777278536777,-0.6083831442403802,1.4540895880406914,0.28036555272434954,0.8389823811859818,2.6961646882316748,1.1490038931455282,0.9716770726047268
-2.2290505267917657,-0.38922204127229487,-0.650606244555068,1.5857573432067693,0.3050063613694115,0.7588095613780168,2.87478671152963,1.3189194127827075,0.9420287199837029
-2.185676922642652,-0.1352421574041572,-0.7150545099088612,1.5444834288894165,0.5784439788521756,0.7730072845809692,2.9230451665240196,1.196734476195302,0.9845966624734365
-2.287946003304584,-0.13836824721846902,-0.6058071830192794,1.5034937404766107,0.562737846205473,0.6842255060903386,2.995197806719054,1.500664494859584,1.1117849666934518
-2.2258705511376107,-0.1574114557651276,-0.6994098103441498,1.5533952908209077,0.6196870839085685,0.5551332375352642,2.9011058750371856,1.3642819494754637,1.169427817921131
-2.099076147713879,-0.07266028477730538,-0.45621273566897586,1.7810867608725378,0.737232373533269,0.5158819596351647,3.01143852150137,1.1582616135682866,0.961827295237836
-2.0950805800472034,-0.01090475684997074,-0.5846329678244818,1.954901156653925,0.8775946656345907,0.581180319737133,2.7578657720483393,1.0554707844235907,0.9397171947381123
-2.291147674841652,-0.02267113296391668,-0.5243244155071003,1.7630337640357463,0.8206826956293168,0.776178900419313,3.0008744126892988,1.101985860209664,0.9918339553141131
-2.20871430252605,-0.15414233208300948,-0.5626814970250864,1.6427442773332916,0.7504219876604665,0.7893889859178373,2.9236055989380434,1.1263359979305958,0.8883907175513358
-1.9732899996650939,0.004156716387011039,-0.6522672420769712,1.4571548791924855,0.6044103772696083,0.4061784956906516,2.767016827280302,1.153454843360793,1.0158400439706317
-2.006973460956092,-0.35128692700794767,-0.40381028563159377,1.2183493787710455,0.43137676673405906,0.03757099672528533,2.848207573621304,1.0855087473066822,1.235545299627339
-1.8293818914871325,-0.29275453371659255,-0.45966573869412064,1.1458774602811186,0.42523237899313904,-0.0275302272436699,2.9282354608827856,0.9346383012537623,0.7554415879144544
-2.0816552530678494,-0.19831647077809023,-0.5257758627308479,1.1788785164186795,0.7395570054145916,0.1556206173698715,2.735530971279863,0.7487301411207548,0.8677040614192854
-2.1319700682507006,-0.2062913591929984,-0.7351266407615614,1.2280639106379136,0.7123475587727898,0.33799556803319636,2.7812758835055083,0.7631893995354567,1.0472659426763524
-2.3892296754356477,-0.27058865580439745,-0.6127413903919723,1.5546385241463905,0.5823563558940773,0.5766470473909375,2.929158101566953,1.0635632002906337,1.1983589357574387
-2.3502027102971,-0.33366816989698644,-0.46208129512481017,1.5799857282827052,0.3415609157056196,0.9115494735855156,2.718961874710677,1.2625478688856617,1.2815833722720662
-2.2070019788827717,-0.20736575403759885,-0.3008322440197664,1.523270892613534,0.47734612583865266,0.9628489766892367,2.5438482778241966,1.164792451317068,1.3458417037832138
-2.164996899816089,-0.11212889613045408,-0.4141972861457861,1.537070372983511,0.36289623128011655,0.9034362093990942,2.7764012287395725,1.293392863324131,0.9084641453530247
-2.11211246454492,-0.028938685649134384,-0.5155771989469244,1.1329421196304545,0.2549224080176423,0.8617300724429044,3.209389570281079,1.2147338433170212,0.7635572550132298
-1.762645787581924,-0.21929327833498022,-0.6615057552542145,0.8302555978344234,0.2193655715356354,0.6790324132664506,2.948391917396674,0.977115831317058,0.8628406026360456
-2.0110934666246276,-0.27178930258183415,-0.4746264336261124,0.8424434550679678,0.5530388361446296,0.7746597310610652,2.998773311733559,0.9539567695800365,1.2525592945573025
-2.1942012947252287,-0.4719624512548557,-0.33800111471636934,0.9557703150673951,0.5062682839621951,0.9246095551785434,2.717964622727838,1.039983603820082,1.3624976649755345
-2.0701246181533635,-0.520196299448034,-0.14506701079924872,1.1069376262293364,0.7203735750220995,0.6814003387679644,2.6970082189511326,1.2153639986726887,1.2066546057956193
-2.0146363124851536,-0.33687010230944725,-0.0766622120794602,1.0766696568632284,0.5677915929176023,0.8038057490746654,2.32060535751551,1.0158174052803965,1.1152218504872358
-2.1501981844060065,-0.10153437614200495,-0.1715258189999254,0.8944271322054973,0.5185960308795521,0.8912275398119031,2.5442973737385737,1.420940291574354,1.2365070304219619
-1.9768143206732438,-0.11308895439595643,-0.38004221677664135,0.6610805413603955,0.43074965441535473,1.2192368095222643,2.46434251909946,1.6680966954187721,1.0372699578091673
-1.9507838987587578,-0.08370719014659388,-0.4587087497543284,0.9178769278076304,0.5989843692219685,0.9793614070654212,2.632777080654183,1.526691693950967,1.023859417122886
-2.1216571391535837,-0.10819349192733313,-0.2862445741005613,0.982633506502068,0.6531705143345952,0.7354993477329029,2.7054419669139347,1.4351989656113622,0.7998695170577272
-2.2009229650323716,-0.04391391894972056,-0.2655956211488318,1.0554943697534833,0.6606966514043098,0.6200188681937799,2.5445420923758864,1.4965699216333486,0.5716231886389778
-2.206858456877712,-0.538372705524083,-0.4640608143551772,1.0231029123744368,0.7665019711595595,0.7411758502628405,2.500719492960124,1.500026804493922,0.43095564716439705
-2.400352304426457,-0.40198685681966667,-0.4441898047792946,1.0196900086280423,1.165299442471555,0.5645123614792674,2.051394742922108,1.6753006228430454,0.644410318097361
-2.4784900317012415,-0.26855685428701326,-0.5059089715621121,1.0943465516964708,1.3610296865302456,0.4558286656988681,2.000744384799003,1.7408067713035804,0.5489628480138069
-2.2851871347847146,-0.390251758808858,-0.6348526940241696,1.532309977012429,1.1443574132027239,0.2806892947602371,1.8501941047410382,1.749499164299196,0.3824710765809504
-2.2183826057342637,-0.008427831103184943,-0.45137507896180096,1.4196486969721662,1.1531371991866983,0.40658637947469484,2.035757760908982,1.6941625492783923,0.4546308151579147
-1.9634523068121195,-0.3075131595982423,-0.16680627110931517,1.1226899911962476,1.007481133208171,0.1553865669239496,1.9719445363526402,1.3499038030604271,0.5283620300757733
-2.172427679357006,-0.1281268738983195,-0.2660902728946549,1.136604364672049,1.1271477969875623,0.08811104081686266,1.8774991948590745,1.3809069713050786,0.7841278879077048
-1.9398932988938664,0.20851863340084642,-0.2439733313727264,1.1779160018952435,0.9485448913571296,-0.004501955196619563,1.968935628565545,1.6691886216290848,0.8275638530163635
-1.9993199105945116,0.03039713145256312,-0.38649900995543285,0.9236301509796017,1.165322645200218,-0.09335862991619523,1.7254852496395034,1.7391251009657347,1.0283643504263
-1.8424620982214606,0.17757272732322588,-0.3025089337980166,0.9633104025753148,1.0425112767257723,-0.022092477103921378,1.8206242369893326,1.6534263818010355,1.0068101220839734
-1.8326383867743508,0.2980158180218894,-0.21031427908260045,0.6728603628138335,1.0492678649986884,0.0428458805655005,1.983377091877994,1.6226774828239434,0.9633379747121609
-1.9760169220418733,-0.005102950876931647,-0.35425325923994205,0.4932714966554364,1.1041580118377392,0.21005751333464406,1.782704747124529,1.5335541513155215,0.8459876483842077
-1.8869144226539092,-0.29302009973711357,-0.10205155900926234,0.6887464635583577,1.0094841456968668,0.17457085435026334,1.8383293718799012,1.6679283274035996,0.72303481643331
-2.3378315812926704,-0.30490069149323573,-0.20198620913457657,0.7890065339605387,1.06558603585756,0.3837458179773826,1.4569066367082262,1.761913274613793,0.7310226008327536
-2.2908503430423726,-0.26158149157146326,-0.47668230167582104,0.6224795560941947,1.255328337634327,0.23556281661926776,1.5449586260311161,1.4754262474396975,0.6403901460132803
-1.9033577172416627,-0.18819260239735583,-0.5414146378971217,0.8906754782279488,0.9099258117556349,0.5300348972333471,1.5514914582658645,1.2883218921749753,0.5151655722339136
-1.707407589659764,-0.07030333816939867,-0.2613286274299309,1.1452558515687938,0.7627006575424637,0.6613556696947509,1.5296030901240496,1.3666202982875797,0.5813078590590162
